# SAXS profile: number of points = 501, q_min = 0, q_max = 0.5, delta_q = 0.001
#    q    intensity    error
0.35700002 21380.50279910  1262.94636016
0.35800002 21451.08982172  1386.16948994
0.35900002 21527.32155873  1511.21804500
0.36000002 21610.25743836  1404.23459486
0.36100002 21697.84543612  1531.65098188
0.36200002 21792.27634332  1305.24845341
0.36300002 21890.06784058  1792.79664106
0.36400002 21993.94612332  1204.16860729
0.36500002 22102.29322404  1456.09914657
0.36600002 22215.92864605  1222.98692990
0.36700002 22333.59048459  1849.22137972
0.36800002 22457.03833811  1367.29684398
0.36900002 22583.83154961  1629.42352349
0.37000002 22713.55089797  1769.61283429
0.37100002 22847.81536328  1912.36223649
0.37200002 22986.02427851  1800.49536703
0.37300002 23127.11973876  1297.43147880
0.37400002 23272.58047275  1963.62407041
0.37500002 23420.32279516  1717.17814869
0.37600002 23571.83532083  1866.18229075
0.37700002 23725.19488873  2017.82792087
0.37800002 23882.23126473  1357.70491172
0.37900002 24041.39357670  1370.35949879
0.38000002 24203.19408616  1521.53386831
0.38100002 24366.72863435  1675.45634027
0.38200002 24532.66339815  1550.34173689
0.38300002 24700.33113503  1565.01305486
0.38400002 24870.52562974  1723.52750779
0.38500002 25041.05974538  1739.85291353
0.38600002 25214.74693714  1902.83096776
0.38700002 25388.68497951  1477.62153581
0.38800002 25563.92726338  1789.98627178
0.38900002 25740.44366211  2108.14243580
0.39000002 25918.82448113  1672.15304062
0.39100002 26097.14699152  2148.31724212
0.39200002 26276.79924109  1858.82086638
0.39300002 26456.89854948  1719.96305619
0.39400002 26638.30499799  2051.81553968
0.39500002 26819.37222110  2230.29909957
0.39600002 27000.77512052  1768.68585807
0.39700002 27182.12426556  1947.32747465
0.39800002 27364.53835119  2129.09800729
0.39900002 27546.21389398  2148.60478553
0.40000002 27728.00151126  1834.62330692
0.40100002 27909.15531243  1851.21435958
0.40200002 28091.39458969  2377.37483676
0.40300002 28272.12128197  2227.27782012
0.40400002 28452.36261243  2074.17733272
0.40500002 28632.31690499  2092.44981856
0.40600002 28811.75134321  2110.74900341
0.40700002 28990.37463837  2306.47431551
0.40800002 29168.58132843  2326.34031407
0.40900002 29344.85919767  1804.70892617
0.41000002 29521.13885557  2183.97395602
0.41100002 29696.03090086  1835.21479663
0.41200002 29869.26497587  2220.48126352
0.41300002 30041.70682273  2238.70809851
0.41400002 30212.81482336  2256.89737424
0.41500002 30383.03440195  2275.08172382
0.41600002 30550.51285783  2293.12160377
0.41700002 30717.49481822  3274.17792782
0.41800002 30883.62898843  2135.13979129
0.41900002 31046.22811385  1955.91246385
0.42000002 31207.83249433  2364.92965848
0.42100002 31368.44263706  2779.87151822
0.42200002 31527.02926586  2600.50713222
0.42300002 31683.14124000  2418.05745402
0.42400002 31837.49803590  2435.56871516
0.42500002 31990.28439051  2657.43305024
0.42600002 32139.78850775  2470.26426176
0.42700002 32288.48208696  2280.21271303
0.42800002 32434.36897072  2504.58209060
0.42900002 32578.86916257  3152.00574084
0.43000002 32720.99190065  2538.49467195
0.43100002 32859.39540649  2555.14670789
0.43200002 32996.61889569  2571.75659860
0.43300002 33131.04878751  2156.83137828
0.43400002 33263.39675207  2387.48041502
0.43500002 33393.12385023  3057.47456462
0.43600002 33521.03427473  3515.68624134
