# SAXS profile: number of points = 501, q_min = 0, q_max = 0.5, delta_q = 0.001
#    q    intensity    error
0.32900002 23431.31088391  1507.80492678
0.33000002 23237.80616349  1384.50855678
0.33100002 23055.57917450  1262.98468699
0.33200002 22888.93934413  1371.96308926
0.33300002 22733.79078076  1366.75556646
0.33400002 22592.12211500  1248.77960904
0.33500002 22462.04357388  1924.54798455
0.33600002 22344.15805519  1468.34641613
0.33700002 22237.07168470  1465.64546415
0.33800002 22142.87077886  1576.35104540
0.33900002 22058.58979092  1124.98813261
0.34000002 21985.89316557  2024.24127962
0.34100002 21923.55470820  1687.01761469
0.34200002 21872.47027598  1237.87251389
0.34300002 21829.99764470  1126.42793181
0.34400002 21798.19402223  1240.86225348
0.34500002 21775.58811706  1356.18369216
0.34600002 21763.46255670  1246.06710770
0.34700002 21758.21955591  2044.40240630
0.34800002 21763.33109061  1253.24148021
0.34900002 21776.50694670  1600.57333639
0.35000002 21798.13717288  1951.04236006
0.35100002 21827.80522509  1152.50817047
0.35200002 21864.71980386  1620.83175583
0.35300002 21909.47843429  1745.09003994
0.35400002 21961.99210999  1754.21420287
0.35500002 22021.36732014  1881.50571295
0.35600002 22087.13485580  1419.31935306
0.35700002 22159.79394014  1784.97148642
0.35800002 22239.41712217  1437.11120250
0.35900002 22324.89653462  1687.76225796
0.36000002 22417.06905510  1699.43808556
0.36100002 22514.22063526  1711.53113376
0.36200002 22618.19269042  1354.71671536
0.36300002 22725.71113172  1613.07105254
0.36400002 22839.42974293  1625.59648895
0.36500002 22957.48167652  1512.43896449
0.36600002 23081.15941399  1270.61788593
0.36700002 23208.89798138  1537.35747511
0.36800002 23342.50187387  1550.40904790
0.36900002 23479.30878601  1433.41186929
0.37000002 23619.42429509  1445.86312671
0.37100002 23763.77147392  1723.82406438
0.37200002 23912.35996781  1337.89660358
0.37300002 24063.87324987  1484.98168859
0.37400002 24219.81533218  1498.60114467
0.37500002 24377.74555482  1787.37638875
0.37600002 24539.83985103  1942.81921304
0.37700002 24703.44067369  2241.09624408
0.37800002 24870.95725365  1555.30538553
0.37900002 25040.57628550  1998.23808224
