# SAXS profile: number of points = 501, q_min = 0, q_max = 0.5, delta_q = 0.001
#    q    intensity    error
0.47400002 36227.32498119  3097.43643270
0.47500002 36240.59955809  3622.61050353
0.47600002 36251.04797051  3112.51512627
0.47700002 36257.45597682  3119.59166011
0.47800002 36260.86391985  3908.01479420
0.47900002 36261.92137119  3655.20184747
0.48000002 36259.02386263  2877.69756526
0.48100002 36254.54933263  3669.68565739
0.48200002 36244.96323733  3676.32679542
0.48300002 36232.92460608  3945.76567663
0.48400002 36218.21562793  3688.82543655
0.48500002 36200.44616517  3430.71644569
0.48600002 36180.20553122  2907.26055327
0.48700002 36156.52188365  2911.32328007
0.48800002 36129.01168855  4240.10101275
0.48900002 36099.53165124  3183.97884256
0.49000002 36066.68855842  3984.46760736
0.49100002 36031.33528083  3190.93520372
0.49200002 35992.37017618  2661.63590069
0.49300002 35950.73904117  2930.34487815
0.49400002 35906.32366731  3999.06698801
0.49500002 35858.44072039  3201.44173927
0.49600002 35808.89357221  3203.46377082
0.49700002 35755.45237815  3472.21214503
0.49800002 35699.54275442  3206.53308220
0.49900002 35640.86231231  4276.90368021
0.50000002 35579.05974851  2941.14311353
